document_id,title,business_class,sensitivity,allowed_roles,owner,version,source_uri,dataset,license,sha256
swg21968097,IBM SHA-1 signed certificates on the Security Network IPS sensor - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968097.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,ff18f2ebee93f1699daba5c816bca4e3902a9ed52367dbde952f69f3028b0402
swg21968100,IBM Detecting credit card numbers using the QRadar Network Security sensor - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968100.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,d643397a1e73c67212769a06d2c79afec256191b768d3229e1faaac5ab366b48
swg21968101,IBM Drop or Reject Actions do not appear to apply for some rules on QRadar Network Security sensors - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968101.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,e928ea5b5fbe04d317c76760e10191405577ef87c323713bd3961f0c6bc3b78f
swg21968154,IBM REST API page shows 403 authentication error - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968154.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,53ffc28ad0f30ccfd1a208024267d62aa9938e66fc50e21b8a51bf4a713a6327
swg21968165,IBM Security Bulletin: A security vulnerability has been identified in IBM WebSphere Application Server shipped with IBM Endpoint Manager for Remote Control (CVE-2015-1283) - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968165.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,00fabc115fb016714638b4ccb936da2eb2c69e64da4e77f1248ea6b0d55fd20b
swg21968173,IBM ITCAM J2EE 7.1.1 JBOSS data collector(DC) to ITCAM Managing Server(MS) connection lost - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968173.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,b772ac53e49d459df9e62ef0d277a2d70e9e4ea29d3acf17390478ebe3c75144
swg21968181,IBM ITCAM Web Server Agent showing incorrect Web Site Status for SSL enabled web servers - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968181.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,c5e2ac620e4d106939aac5b7461bc17077804cc1cc851d1389257b885773c6ec
swg21968183,"IBM The import task failed with ""The datasource is not available"" error in the import (ETL) log. - United States",security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968183.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,defefce8c8e65f4abc1c33423175d5e88129b3f2c54ef3310f5a50b63a39c749
swg21968189,IBM Security Network Protection (XGS) SensorStatistics - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968189.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,0a346ac3086c4fe66019418a72ca55607533147c67ac11d4a469568737774724
swg21968198,IBM Does the IBM Notes Browser Plugin work in Google Chrome? - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968198.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,533fbe2e8a5606bc622fea601a2b53e55fd7d85bca81fccc52c50f31489543d2
swg21968201,IBM Deploying a solution from administration client fails after an upgrade if the HTTP and WebSphere server ports are not configured correctly - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968201.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,fe9b1b5a4868ea5d7f7da6acfd5432a19b51b51f86d86057f4c51be88eee77b7
swg21968204,IBM CDC: After re-installing Management Console it fails with JVM error: exit code=1 - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968204.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,381beeb25d1254b1d8688f8f845e14e2008211431093b24f98fc6702bb7778dd
swg21968213,IBM Compatible options between device mode and SiteProtector mode - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968213.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,9388d54742119043a2e7fa3b2b0310815d8668cb0ee7d974c13d82771dd9d2d4
swg21968243,"IBM ""ORA-06550 ... PLS-00905: object <schemaname>.PRC_GET_HID_XHAPPENING is invalid"" when saving Company Journal - United States",operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968243.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,2ee11c071be8dca16416cdd057722433ccc48f78c79895e478b4c833c09dd4a2
swg21968261,IBM CWWIM0516E error when trying to install TNPM dataview with embedded DASH - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968261.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,f6d5300bc229d2c8cb5249b79b2236b9d97293096f1bfb1a97ca4ceff5c3c612
swg21968263,IBM Search terms may ignore lemma when the user explicitly specifies a query modifier. - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968263.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,a34db1bb1168e9038000a0d1555a75d2dab14260da511207fa8ddec38e95a890
swg21968264,"IBM Security Bulletin: Multiple security vulnerabilities have been identified in IBM HTTP Server shipped with WebSphere Commerce (CVE-2015-1283, CVE-2015-3183, CVE-2015-4947) - United States",security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968264.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,a41146b52a862fe9dd901d6261fc2f409b64f8632a5fbdd31d3ce7cce37c7c94
swg21968274,IBM Restrictions for using SHA-256 self-signed certificates in SiteProtector - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968274.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,6c7883384212800d2ed1a40baa9fc1876dce0a28e30fec507833f8b8e8664a0d
swg21968289,IBM Security Bulletin: Security vulnerabilities have been identified in IBM WebSphere Application Server shipped with IBM WebSphere Portal - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968289.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,584f2777e1f30c616975fdfd7aa17bcbb81fc4987ba5672943b0dc5ae65cd1f8
swg21968399,IBM Security Bulletin: IBM WebSphere MQ MQXR insecure passwords (CVE-2015-2012) - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-2025-05-05,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968399.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,826136b67fcd25eabebdc8f77c79b5661136b3e7fe68109ea12c5413bca50019
swg21968403,IBM 【セキュリティ情報】 IBM WebSphere MQ 5.3 on HP NonStopのOpenSSLの脆弱性 (CVE-2015-1788) (CVE-2015-1789) (CVE-2015-1791) - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968403.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,d2f3b91a4b6a96324899580e217862438aa924b041d238152c51644383d7619f
swg21968434,IBM How to add an authorization code to SPSS Statistics through the License Authorization Wizard - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968434.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,5ebe19970bfcec2aad622105b08b56296e622fc2be93e9904431b811bf1672bd
swg21968438,IBM MustGather Docs -Troubleshooting Guide for VM Manager Tool Connectivity Problem(s). - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968438.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,fce8a633ab6f784990dbab3169f99bf664f1b099ade628f1e8c01902793fa6bc
swg21968449,IBM Security Network Protection firmware update 5.3.1.5 Readme - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968449.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,5fcc2ddb32e75895ff9f3b1828b6911b9e682b5cc7b32bfe2f07c13c431b99c3
swg21968454,IBM Using the Managing Server Data Trimmer tool to trim data from the TEXTSTRING table. - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968454.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,5fcb7144e8aba231f4b5203b36a4b90f3c37ffb24452f2080587f734a87e98ee
swg21968462,IBM Problems Running the Database Upgrade Scripts for an OpenPages Upgrade - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968462.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,00ba364f115c6f2e7b2a404782d7c34dbf73ec578e7f98b18be41a769ebf1f05
swg21968469,IBM Security Vulnerability Questions regarding TRIRIGA - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968469.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,b93d352769663e7501eb3d9d4c0303f388721694bd38a7e46ecdd6e14e973188
swg21968480,IBM Default paths for core files in IBM PuraData System for Operational Analytics (PDOA) - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968480.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,d3bc7d080f9303bc43b3122c461149188e0daf3651555ef80e8dc7ba5a45898e
swg21968485,"IBM Security Bulletin: IBM WebSphere MQ is affected by multiple vulnerabilities in IBM Runtime Environments Java Technology Edition, Versions 5, 6 & 7 - United States",security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968485.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,10363ba431e7429195a9841c906b04fbaf0c6419cb6a9a1a9c20d94a8bac42e5
swg21968507,IBM Installing a WebSphere Monitoring agent v7.2 - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968507.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,1cb3442597876f4f162796edbe8f34e4297b6a45a543ca9614c5857831a78af7
swg21968508,IBM What is the minimum privilege required for the Box user when using with IBM Datacap 9.0 Box Connector? - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968508.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,af7bed77220c98c350664bf4d58f86fd69c83420f850bc97b439a771f2d9a455
swg21968518,IBM SDA does not work for TEPS support files on ITCAM for SOA 7.2 FP1 ifix 5 - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968518.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,7645c5344c361ae5261ef521cb23afc970c54413139a1b38fcf640b8e7668744
swg21968522,IBM How to stop PureData System for Analytics Appliance and reboot both hosts? - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968522.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,2a47bdab0e1b142fd97cc596031ee83b1a5d99bba601949c8c8195dc91558f40
swg21968531,"IBM Missing summarized data in the ""Error Log"" data warehouse tables after the upgrade to ITCAM Agent for WebSphere Messaging Version 730 - United States",engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968531.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,5938081b3dc136eaf9a2824160e773c99656cd5221131a540ee3231bcc737da8
swg21968532,"IBM Security Bulletin: Multiple vulnerabilities in IBM Business Process Manager, and other bundling products shipped with IBM SmartCloud Orchestrator and SmartCloud Orchestrator Enterprise - United States",security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968532.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,893f533d52b0825dd299dcca6b458bd476f21e04bda3c1331431e53e81889742
swg21968549,IBM Couldn't validate parameters error logging in with IBM Datacap - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968549.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,9d81315b7bff8ef23fc6a64235551e0ec4ae2fe3780d76ef74bdca3eb2973007
swg21968572,IBM Security Bulletin: Vulnerability with Diffie-Hellman ciphers may affect IBM i2 Intelligence Analysis Platform (CVE-2015-4000) - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968572.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,8e97af230c7e2a1d8c05dc36b26597648ca49b5d3274ac34189e1d92fe53d788
swg21968578,IBM Tivoli Common Reporting (TCR) v3.1.2/3.1.2.1: Unable to modify or configure datasource connection details to BIRT reports - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968578.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,f3ff5154ced4c24123fda9476a9ebc984675ba5470503856e9d8f21f16a9c0c9
swg21968674,IBM Security Bulletin: Multiple vulnerabilities have been identified in WebSphere Application Server shipped with WebSphere Service Registry and Repository (CVE-2015-2613 CVE-2015-2601 CVE-2015-2625 CVE-2015-1931) - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968674.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,e20b36943f756a5c2f4948ff4207972daa6050c6c09a0ed1c9d8819d3f1cdff3
swg21968680,"IBM Letters (bottom) are cut off on some rows y, p, q, g - United States",operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968680.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,e41ec551b867cce18f41d323a8f0cf2f09150b9e4de5a1043ff0b00f2affa746
swg21968682,IBM Get library am_sun_16 error when starting a monitored WebLogic Server v12.1.3 on Windows. - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968682.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,d7b18efdef65e4e25b2e8b27d8328d5e2180119171bac62d10c3e2e8fc2b6c14
swg21968701,IBM How to change the Log Level and Sampling Rate for the ITCAM for J2EE v7.1.1 agent. - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968701.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,5dd10b0829383d2f016ff536d2e39f9e0f0afedd37bad2a0560389c85c0bdd0a
swg21968702,IBM Get library am_sun_16 error when starting a monitored WebLogic Server v12.1.3. - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968702.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,ddf02a7767633c0be78488bfa4b56a915a842af2b66516832dfac786f4c797a0
swg21968708,"IBM SQL Server JDBC error ""SSLv3 SSLContext not available"" installing UrbanCode Deploy - United States",security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968708.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,91786877d4e156f3350c194fcb92322f9d57edafa6fb5d11dca97ee49e2ef57f
swg21968713,IBM Collecting Data: ConfigEngine for WebSphere Portal 8.5 - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968713.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,ec8ce1a0d3a62dd253901369e3d2498147e5bc6536d5474f1e1279d044bc0123
swg21968763,IBM Tivoli Common Reporting (TCR) v3.1.2/3.1.2.1: TCR (Reporting Services) install fails for lack of disk space - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968763.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,f7ec9f03125143241a4c9b117f036fe9fa1c798663bc83db378723c7dc3a6469
swg21968768,IBM Rulerunner Manager does not show the application Workflows and Tasks in IBM Datacap - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968768.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,8e477b0fb4f6871ed87092c6736b9a901edb365e121a5e86dd6b2388eb490ea9
swg21968770,IBM Tips to converting Microsoft Excel Object to Microsoft Powerpoint Object using Cognos Disclosure Management - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968770.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,d21efb863a96036b7aff06fb759a3e8c8405dec1a88af55429bb932700daea53
swg21968787,"IBM DASH Services Stops Automatically After Few hours.  ""Too many open files"" - United States",operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968787.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,60f655918b249bffc8fd0a144d3cdb18130a8a920670c725e3acab38a479006c
swg21968790,IBM 5.2.0.0-ISS-XGS-All-Models-Hotfix-FP0012 - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968790.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,7003c75ac5ae9d3d70297c10c6fed9b9214efadaf61d7954a6f3764fbccc7c28
swg21968794,IBM SMP/E packaging will no longer be available for Host On-Demand V11 for z/OS starting January 2016 - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968794.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,c02159703d9fd5775181328519dab21f5cb7b0d4815e8bbc4d0fc07c01bdac99
swg21968802,IBM Security Bulletin: A security vulnerability has been identified in IBM WebSphere Application Server shipped with IBM Rational ClearQuest (CVE-2016-0466) - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968802.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,3a9c0a4b0de1b73d741a41fe6858ce2856a4d7f8d3a333afc6653fb2b18f24bb
swg21968812,IBM Puredata System for Analytics -  How to pull amm service data - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968812.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,9589f99cc4723063d9a44ffba44897f62b5ad5644d1dda37913ebcc711b3a387
swg21968821,IBM Security Bulletin: GNU C library (glibc) vulnerability affects IBM Security Access Manager for Web (CVE-2014-8121) - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968821.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,337cd6d34f0994e6743ad6fdb06314e14017c48479b0cbb4e0697c7180f058e0
swg21968822,"IBM Tivoli Access Manager for e-business environments need to be assessed for exposure to the GNU C library (glibc) vulnerabilities (CVE-2013-7424, CVE-2014-8121) - United States",security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968822.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,ac7ee5c2c677f493b8f050f84c61f6d80fc3a9fb530c4760d1cf459a0a9dd043
swg21968845,IBM Use a power shell script with Sterling Gentran:Server for Microsoft Windows - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968845.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,4648204e714585fa52ea4be7082fed858b8a3c873024ffa46f628a2dc86fcc56
swg21968850,"IBM The ""Open with Report Studio"" Icon from Cognos Connection is missing - United States",engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968850.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,819ada3a782982d0ee657502112c63974220507d5f4098a6d105f7244e3a21a1
swg21968855,IBM Security Bulletin: Vulnerabilities in Open Source glibc affect IBM Security Identity Governance (CVE-2014-8121) - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968855.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,3a7ecfb345c1b5b79993ea772346b08c950627c22f6316138ef243ffd58fe342
swg21968857,IBM Security Bulletin: Multiple vulnerabilities have been identified in WebSphere,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968857.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,2edd5b841080093a3f71d954fa59dc4caa450299c201f32ba887a2956023f336
swg21968858,IBM Security Bulletin: Multiple vulnerabilities have been identified in WebSphere,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968858.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,8ee8021e798807df0057bf34b0f5e97c42f5ae7f41b41ed9a2eb24b0ea726714
swg21968862,IBM Linux OS agent 6.3 FP2 installation fails on RHEL7 - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968862.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,b891eb94b43f603b7d675c5fe4d2dfa2d555ded9fcedc4263d004c29b33a3832
swg21968864,IBM C&DS Scoring Service Request Latency - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968864.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,6d7faf7402ae85572059117c0e9001cde1ff3913f62af7f4767e1d425f806645
swg21968869,IBM Security Bulletin: Vulnerability in OpenSSL affects IBM® DB2® LUW (CVE-2015-0204) - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968869.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,66ddbdb75c7cffa2a4f2f03f25317684a6814f78187acd26edef25aa63b43562
swg21968872,IBM What is the latest version of JRE that supports Maximo 7.6 - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968872.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,9b4d39f4cf3c7a564d33447d6995aa35d453738879580560a35c41334fbcd5f6
swg21968876,IBM HTTPOnly Cookies and Web Applets - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968876.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,f25e4320b744faf9bef847c943306002ed241c1f0098daff738e19c6c9f36cfd
swg21968904,IBM Provider was not specified error when upgrading with IBM Datacap - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968904.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,5fa3224365f2ab1f76374a362fafb11c0d2a207cdee6c6ed74b11d0863df66b1
swg21968906,"IBM Relationship between ""Enable parallel processing"" and ""max_parallelism"" setting on IBM SPSS Modeler Client - United States",operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968906.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,5a586575f1a5ebdbc0df5508e3d1f67d7f9dfd83e14c930b57545745443c6e6f
swg21968909,IBM Search application not starting on new or secondary nodes - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968909.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,91e06e55278bbed1b4669af4f515d27a1add8045c817fc84d30d4a5d731aedc6
swg21968910,"IBM packagedowngrade.sh shows ""semodule:  Failed!"" massage when doing Red Hat downgrade on NEC Orca system - United States",operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968910.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,ba1677ec268bcb9cfe570640b617f5b355edbfb84934884c9aef7329f26c6866
swg21968911,IBM ABEND138 in DMGATTIN for DMBATCH SELECT STATISTICS with ARCHDSN - United States,security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968911.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,9d0a0c08bac7c85ceab034660047c4a0323a192afefd50360277f5dda81de2d5
swg21968918,IBM Content Manager OnDemand Windows Client does not print hightlights and stamps - United States,operations-support,internal,operations,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968918.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,49ac7186cd690897e4ca1ad85aa0596c248459d8028e3017a5852c60175a4a5a
swg21968919,"IBM After configuring BIRT runtime for use with ClearQuest Report Launcher, WebSphere Plug-In plugin-cfg.xml file loses CCRC WAN Server mapping context, when using these features together on a single web server host - United States",security-support,restricted,restricted,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968919.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,0a6eff1dc250507dabab3ae4caf68b8e1c1966c3ae4b91749ca7494f21475000
swg21968933,IBM How to change column names in Guardium external feed - United States,engineering-support,internal,engineering,techqa-proxy-owner,techqa-p2-2026-07-18,hf://nvidia/TechQA-RAG-Eval/corpus/swg21968933.txt,nvidia/TechQA-RAG-Eval,Apache-2.0,935d103edad242c5ecdf8ae2f527ed678ed343182a36a7a736d548cf0819eb93
